"Product Name","Category","Sub-Category","total_sales","total_profit","profit_margin","total_quantity"
"Logitech Wireless Anywhere Mouse MX for PC and Mac","Technology","Accessories","1103.816000000000018","179.969999999999986","0.1630","22"
"12-1/2 Diameter Round Wall Clock","Furniture","Furnishings","1102.896000000000036","182.2176000000000106","0.1652","72"
"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver","Technology","Accessories","1099.780000000000026","241.9516","0.2200","26"
"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit","Office Supplies","Appliances","1093.631999999999990","123.033599999999822","0.1125","24"
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","Furniture","Furnishings","1092.384000000000002","34.8955999999999022","0.0319","34"
"Panasonic Business Telephones KX-T7736","Technology","Phones","1092.12000000000012","327.63599999999996","0.3000","6"
"Staple magnet","Office Supplies","Storage","1091.568000000000152","179.2368000000000044","0.1642","132"
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","Office Supplies","Binders","1090.067999999999998","170.4767999999999236","0.1564","44"
"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive","Technology","Accessories","1087.20","456.62400000000002","0.4200","30"
"Xerox 1884","Office Supplies","Paper","1086.912000000000100","409.190399999999964","0.3765","64"
"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","Phones","1085.968000000000060","190.4032000000000408","0.1753","104"
"O'Sullivan 5-Shelf Heavy-Duty Bookcases","Furniture","Bookcases","1081.608","-24.5820000000000090","-0.0227","18"
"Xerox 1935","Office Supplies","Paper","1076.304","478.005599999999936","0.4441","42"
"Memorex Froggy Flash Drive 8 GB","Technology","Accessories","1072.100000000000006","379.1399999999999750","0.3536","64"
"Tensor Computer Mounted Lamp","Furniture","Furnishings","1072.08","289.4616000000000400","0.2700","72"
"Eldon Wave Desk Accessories","Furniture","Furnishings","1066.9199999999999676","395.9984000000000336","0.3712","244"
"Boston KS Multi-Size Manual Pencil Sharpener","Office Supplies","Art","1066.73599999999998","239.0960000000000334","0.2241","50"
"Logitech ClearChat Comfort/USB Headset H390","Technology","Accessories","1066.156000000000016","320.4325999999999010","0.3005","38"
"Wilson Jones Legal Size Ring Binders","Office Supplies","Binders","1064.315999999999936","96.7560000000000364","0.0909","88"
"Howard Miller Distant Time Traveler Alarm Clock","Furniture","Furnishings","1063.896000000000120","384.428400000000012","0.3613","42"
"Newell 334","Office Supplies","Art","1063.42399999999998","270.6176000000000046","0.2545","54"
"Peel & Seel Recycled Catalog Envelopes, Brown","Office Supplies","Envelopes","1056.096000000000052","453.935999999999992","0.4298","104"
"Southworth 25% Cotton Premium Laser Paper and Envelopes","Office Supplies","Paper","1054.944000000000042","473.126400000000010","0.4485","56"
"Premier Elliptical Ring Binder, Black","Office Supplies","Binders","1053.224000000000046","-403.025600000000050","-0.3827","92"
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies","Art","1047.18","236.4600000000000660","0.2258","40"
"Space Solutions Industrial Galvanized Steel Shelving.","Office Supplies","Storage","1040.16","-40.9759999999998918","-0.0394","14"
"Bevis Round Conference Room Tables and Bases","Furniture","Tables","1039.88199999999992","-78.8876000000001204","-0.0759","8"
"Rogers Profile Extra Capacity Storage Tub","Office Supplies","Storage","1037.879999999999978","9.3743999999999446","0.0090","64"
"Decoflex Hanging Personal Folder File, Blue","Office Supplies","Storage","1036.224","248.2620000000000814","0.2396","70"
"Alphabetical Labels for Top Tab Filing","Office Supplies","Labels","1036.000000000000086","488.400000000000038","0.4714","74"
"Tenex Personal Project File with Scoop Front Design, Black","Office Supplies","Storage","1035.264","237.2479999999999544","0.2292","80"
"Xerox 1889","Office Supplies","Paper","1033.248","472.656000000000008","0.4574","20"
"Cisco SPA112 2 Port Phone Adapter","Technology","Phones","1033.06000000000016","174.740999999999902","0.1691","22"
"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector","Office Supplies","Appliances","1032.431999999999988","245.6735999999999962","0.2380","58"
"Nokia Lumia 521 (T-Mobile)","Technology","Phones","1031.65600000000002","167.9440000000000438","0.1628","40"
"Bionaire Personal Warm Mist Humidifier/Vaporizer","Office Supplies","Appliances","1031.58000000000010","402.316200000000044","0.3900","22"
"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx","Furniture","Furnishings","1029.112","47.07639999999996","0.0457","26"
"DAX Natural Wood-Tone Poster Frame","Furniture","Furnishings","1027.424000000000006","247.8527999999999116","0.2412","46"
"Xerox 1887","Office Supplies","Paper","1024.380","432.5159999999999450","0.4222","60"
"Newell 319","Office Supplies","Art","1023.743999999999972","246.0159999999999004","0.2403","56"
"DataProducts Ampli Magnifier Task Lamp, Black,","Furniture","Furnishings","1017.45599999999992","199.1615999999999396","0.1957","42"
"Socket Bluetooth Cordless Hand Scanner (CHS)","Technology","Machines","1012.56","354.39599999999996","0.3500","6"
"Deluxe Heavy-Duty Vinyl Round Ring Binder","Office Supplies","Binders","1008.480000000000102","176.483999999999950","0.1750","66"
"Logitech Media Keyboard K200","Technology","Accessories","1007.712000000000106","100.7711999999999644","0.1000","32"
"Maxell 74 Minute CD-R Spindle, 50/Pack","Technology","Accessories","1006.56","362.361599999999952","0.3600","48"
"Xerox 197","Office Supplies","Paper","1003.752","390.347999999999960","0.3889","36"
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","Furniture","Furnishings","1000.616000000000044","203.573600000000006","0.2034","28"
"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard","Technology","Accessories","999.499999999999916","199.1003999999999722","0.1992","52"
"Xerox 1937","Office Supplies","Paper","999.232","399.692799999999920","0.4000","24"
"Jensen SMPS-640 - speaker phone","Technology","Phones","993.168","176.5631999999999652","0.1778","24"
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","Office Supplies","Art","992.496","226.5479999999998900","0.2283","60"
"GBC VeloBinder Electric Binding Machine","Office Supplies","Binders","992.036000000000028","-822.663999999999768","-0.8293","30"
"GE DSL Phone Line Filter","Technology","Phones","991.75200000000016","139.964999999999892","0.1411","30"
"Belkin QODE FastFit Bluetooth Keyboard","Technology","Accessories","991.2","32.214000000000026","0.0325","18"
"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand","Technology","Accessories","983.672","65.9779999999999588","0.0671","34"
"Samsung HM1900 Bluetooth Headset","Technology","Phones","983.359999999999938","390.710000000000012","0.3973","54"
"Xerox 1925","Office Supplies","Paper","978.96800000000004","365.563999999999934","0.3734","36"
"Rush Hierlooms Collection Rich Wood Bookcases","Furniture","Bookcases","978.75839999999990","-141.662399999999934","-0.1447","8"
"#10 White Business Envelopes,4 1/8 x 9 1/2","Office Supplies","Envelopes","977.808000000000010","446.2815999999999106","0.4564","64"
"Clearsounds A400","Technology","Phones","976.65199999999992","-97.665199999999956","-0.1000","22"
"24-Hour Round Wall Clock","Furniture","Furnishings","975.024000000000070","360.0396000000000858","0.3693","54"
"GBC Recycled VeloBinder Covers","Office Supplies","Binders","974.6879999999999802","201.7535999999998592","0.2070","84"
"Safco Commercial Shelving","Office Supplies","Storage","967.40799999999996","-14.8832000000000302","-0.0154","22"
"Sortfiler Multipurpose Personal File Organizer, Black","Office Supplies","Storage","966.828000000000068","237.8567999999999542","0.2460","48"
"AT&T CL82213","Technology","Phones","962.468","262.6493999999998792","0.2729","34"
"Fellowes Neat Ideas Storage Cubes","Office Supplies","Storage","961.407999999999988","-36.3776000000000268","-0.0378","32"
"NeatDesk Desktop Scanner & Digital Filing System","Technology","Machines","959.976","111.997199999999908","0.1167","4"
"Cherry 142-key Programmable Keyboard","Technology","Accessories","959.44","105.538400000000024","0.1100","8"
"Howard Miller 12"" Round Wall Clock","Furniture","Furnishings","958.67600000000006","254.599199999999882","0.2656","28"
"Kingston Digital DataTraveler 16GB USB 2.0","Technology","Accessories","955.860000000000004","129.416999999999880374","0.1354","114"
"DAX Wood Document Frame","Furniture","Furnishings","955.608000000000038","252.6319999999999958","0.2644","80"
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4","Technology","Phones","955.31999999999998","231.2879999999999912","0.2421","48"
"Fellowes Super Stor/Drawer","Office Supplies","Storage","954.600000000000022","135.4199999999999016","0.1419","36"
"Newell 345","Office Supplies","Art","952.319999999999968","188.8768000000000148","0.1983","52"
"AT&T SB67148 SynJ","Technology","Phones","950.256","179.4928000000000452","0.1889","16"
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack","Technology","Accessories","945.72000000000006","-64.5390000000000310","-0.0682","34"
"Enermax Briskie RF Wireless Keyboard and Mouse Combo","Technology","Accessories","938.804","300.749600000000006","0.3204","48"
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""","Furniture","Furnishings","936.93600000000002","102.2111999999999932","0.1091","14"
"Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black","Technology","Phones","935.84000000000004","-29.2449999999999608","-0.0312","22"
"Tenex Chairmats For Use with Hard Floors","Furniture","Furnishings","935.423999999999996","-259.8400000000000250","-0.2778","40"
"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...","Technology","Accessories","934.44000000000004","287.520000000000012","0.3077","36"
"Jackery Bar Premium Fast-charging Portable Charger","Technology","Phones","934.44","384.558","0.4115","36"
"Seth Thomas 14"" Day/Date Wall Clock","Furniture","Furnishings","934.144000000000014","324.1024000000000254","0.3470","34"
"GBC Recycled Grain Textured Covers","Office Supplies","Binders","932.580000000000020","214.148000000000004","0.2296","40"
"GBC Standard Therm-A-Bind Covers","Office Supplies","Binders","932.0080000000001358","16.9456000000000728","0.0182","68"
"Ricoh - Ink Collector Unit for GX3000 Series Printers","Technology","Machines","931.290000000000006","73.832000000000058","0.0793","28"
"Belkin F5C206VTEL 6 Outlet Surge","Office Supplies","Appliances","928.392","220.6079999999999270","0.2376","44"
"Electrix Fluorescent Magnifier Lamps & Weighted Base","Furniture","Furnishings","927.59200000000014","146.046400000000062","0.1574","22"
"Global Task Chair, Black","Furniture","Chairs","926.19800000000002","-160.8123999999999464","-0.1736","24"
"V7 USB Numeric Keypad","Technology","Accessories","923.736000000000166","-117.5664000000000044","-0.1273","32"
"Newell 34","Office Supplies","Art","920.575999999999968","186.4960000000000142","0.2026","50"
"Personal Filing Tote with Lid, Black/Gray","Office Supplies","Storage","918.192000000000018","225.8256000000000178","0.2459","62"
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","Office Supplies","Supplies","917.400000000000038","206.8319999999999040","0.2255","72"
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case","Office Supplies","Paper","917.008000000000014","371.7599999999999326","0.4054","32"
"Acco Perma 4000 Stacking Storage Drawers","Office Supplies","Storage","915.935999999999972","60.08800000000000354","0.0656","62"
"DAX Black Cherry Wood-Tone Poster Frame","Furniture","Furnishings","910.912000000000048","122.867199999999994","0.1349","48"
"9-3/4 Diameter Round Wall Clock","Furniture","Furnishings","910.139999999999958","366.2624000000000166","0.4024","68"
"Xerox 1881","Office Supplies","Paper","908.719999999999984","414.0815999999999564","0.4557","76"
"Panasonic KX - TS880B Telephone","Technology","Phones","906.84","244.846800000000024","0.2700","22"
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets","Office Supplies","Appliances","905.92999999999996","210.969999999999914","0.2329","16"
"Poly Designer Cover & Back","Office Supplies","Binders","903.9239999999999974","212.688000000000014","0.2353","70"
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax","Technology","Machines","899.94000000000008","95.993599999999902","0.1067","8"
"Mobile Personal File Cube","Office Supplies","Storage","899.328","181.270799999999986","0.2016","42"
"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors","Office Supplies","Appliances","897.803999999999984","-14.0832000000000216","-0.0157","28"
"Acme 10"" Easy Grip Assistive Scissors","Office Supplies","Supplies","897.536000000000024","259.4439999999999194","0.2891","52"
"Hewlett-Packard Deskjet D4360 Printer","Technology","Machines","895.93600000000014","279.97999999999990","0.3125","8"
"Boston 16801 Nautilus Battery Pencil Sharpener","Office Supplies","Art","889.204","139.9835999999999950","0.1574","46"
"Rogers Deluxe File Chest","Office Supplies","Storage","887.991999999999990","-69.45680000000002462","-0.0782","44"
"Xerox 194","Office Supplies","Paper","887.680","368.387199999999976","0.4150","18"
"Imation Clip USB flash drive - 8 GB","Technology","Accessories","887.360000000000050","3.7600000000000024","0.0042","50"
"invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Technology","Phones","885.107999999999956","342.5295999999999616","0.3870","58"
"Seth Thomas 16"" Steel Case Clock","Furniture","Furnishings","883.45599999999998","56.515200000000014","0.0640","38"
"Micro Innovations USB RF Wireless Keyboard with Mouse","Technology","Accessories","880","169.0","0.1920","36"
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","Furniture","Furnishings","875.399999999999984","276.626399999999986","0.3160","36"
"Prismacolor Color Pencil Set","Office Supplies","Art","872.95999999999998","311.0912000000000716","0.3564","48"
"Fellowes Basic Home/Office Series Surge Protectors","Office Supplies","Appliances","872.255999999999994","116.5603999999998994","0.1336","82"
"Avery Non-Stick Binders","Office Supplies","Binders","869.2640000000000828","174.2119999999998976","0.2004","284"
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","Furniture","Furnishings","869.119999999999952","394.2079999999999274","0.4536","48"
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Office Supplies","Binders","867.578000000000054","251.5675999999998770","0.2900","76"
"Acco 6 Outlet Guardian Premium Surge Suppressor","Office Supplies","Appliances","864.864000000000034","120.8480000000000116","0.1397","70"
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set","Office Supplies","Art","862.57999999999994","330.412000000000030","0.3831","26"
